ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2013-14,18,7,Delhi,709,SOUTH DELHI,0,0,0,0,0,0,0,0,221,515,1709,3474,0,0,0,0,0,0,0,0,199,703,2484,4343
2013-14,18,8,Rajasthan,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,18,8,Rajasthan,801,GANGANAGAR,0,0,0,0,0,0,1,14,138,615,1896,4247,0,0,0,0,0,0,4,8,146,550,1277,2785
2013-14,18,8,Rajasthan,802,HANUMANGARH,0,0,0,0,0,0,0,16,88,487,1240,2636,0,0,0,0,0,0,3,13,143,567,951,1992
2013-14,18,8,Rajasthan,803,BIKANER,0,0,0,0,0,0,6,36,193,1051,1865,3159,0,0,0,0,0,0,3,29,161,511,953,1775
2013-14,18,8,Rajasthan,804,CHURU,0,0,0,0,0,0,4,32,154,688,1961,3634,0,0,0,0,0,0,2,12,103,505,1249,2266
2013-14,18,8,Rajasthan,805,JHUNJHUNU,0,0,0,0,0,0,0,21,98,851,2133,4605,0,0,0,0,0,0,3,1,120,647,1758,3143
2013-14,18,8,Rajasthan,806,ALWAR,0,0,0,0,0,0,0,155,351,1702,3089,5696,0,0,0,0,0,0,0,81,403,1178,2370,3172
2013-14,18,8,Rajasthan,807,BHARATPUR,0,0,0,0,0,0,3,30,138,787,2565,4495,0,0,0,0,0,0,4,42,271,835,1714,2289
2013-14,18,8,Rajasthan,808,DHAULPUR,0,0,0,0,0,0,2,22,77,443,959,1503,0,0,0,0,0,0,2,11,154,381,555,541
2013-14,18,8,Rajasthan,809,KARAULI,0,0,0,0,0,0,7,5,140,488,1202,1902,0,0,0,0,0,0,1,10,106,416,608,1080
2013-14,18,8,Rajasthan,810,SAWAI MADHOPUR,0,0,0,0,0,0,3,25,170,707,1636,2421,0,0,0,0,0,0,4,9,127,519,1014,1178
2013-14,18,8,Rajasthan,811,Dausa,0,0,0,0,0,0,173,398,482,1195,2581,3809,0,0,0,0,0,0,153,304,456,1283,1752,1786
2013-14,18,8,Rajasthan,812,JAIPUR,0,0,0,0,0,0,6,76,520,2997,8144,16075,0,0,0,0,0,0,15,86,605,2672,6385,10429
2013-14,18,8,Rajasthan,813,SIKAR,0,0,0,0,0,0,29,46,199,635,1924,5927,0,0,0,0,0,0,17,20,211,326,1170,2924
2013-14,18,8,Rajasthan,814,NAGAUR,0,0,0,0,0,0,9,89,428,1608,3615,5562,0,0,0,0,0,0,10,45,292,1105,2281,3163
2013-14,18,8,Rajasthan,815,JODHPUR,0,0,0,0,0,0,14,84,424,1593,3254,5632,0,0,0,0,0,0,6,60,226,921,1517,2728
2013-14,18,8,Rajasthan,816,JAISALMER,0,0,0,0,0,0,5,22,106,253,534,583,0,0,0,0,0,0,0,12,58,82,128,220
2013-14,18,8,Rajasthan,817,BARMER,0,0,0,0,0,0,19,106,515,1105,2097,2501,0,0,0,0,0,0,56,110,311,743,1104,1109
2013-14,18,8,Rajasthan,818,JALOR,0,0,0,0,0,0,3,114,457,743,1240,1414,0,0,0,0,0,0,5,43,238,277,500,762
2013-14,18,8,Rajasthan,819,SIROHI,0,0,0,0,0,0,6,21,269,464,866,1332,0,0,0,0,0,0,5,10,156,237,437,521
2013-14,18,8,Rajasthan,820,PALI,0,0,0,0,0,0,14,41,431,949,2184,2318,0,0,0,0,0,0,9,19,256,503,1137,1170
2013-14,18,8,Rajasthan,821,AJMER,0,0,0,0,0,0,10,65,484,1510,3026,3528,0,0,0,0,0,0,6,27,239,588,1855,2457
2013-14,18,8,Rajasthan,822,TONK,0,0,0,0,0,0,2,20,172,853,1715,2998,0,0,0,0,0,0,1,14,145,569,1361,1608
2013-14,18,8,Rajasthan,823,BUNDI,0,0,0,0,0,0,2,16,251,975,1180,1639,0,0,0,0,0,0,4,10,203,595,853,1132
2013-14,18,8,Rajasthan,824,BHILWARA,0,0,0,0,0,0,2,25,387,776,1709,2190,0,0,0,0,0,0,3,66,216,600,1293,1409
2013-14,18,8,Rajasthan,825,RAJSAMAND,0,0,0,0,0,0,0,27,142,419,1197,899,0,0,0,0,0,0,0,13,81,270,672,716
2013-14,18,8,Rajasthan,826,UDAIPUR,0,0,0,0,0,0,9,81,484,1477,2417,3268,0,0,0,0,0,0,9,78,345,1112,1691,2829
2013-14,18,8,Rajasthan,827,DUNGARPUR,0,0,0,0,0,0,1,13,198,657,1483,1849,0,0,0,0,0,0,0,6,208,748,1156,1411
2013-14,18,8,Rajasthan,828,BANSWARA,0,0,0,0,0,0,3,23,265,960,1368,1988,0,0,0,0,0,0,1,10,210,987,1237,1404
2013-14,18,8,Rajasthan,829,CHITTAURGARH,0,0,0,0,0,0,5,17,231,565,937,956,0,0,0,0,0,0,3,13,93,308,646,1004
2013-14,18,8,Rajasthan,830,KOTA,0,0,0,0,0,0,4,20,181,659,1308,4111,0,0,0,0,0,0,4,46,214,535,1188,2184
2013-14,18,8,Rajasthan,831,BARAN,0,0,0,0,0,0,6,15,153,598,738,1704,0,0,0,0,0,0,3,14,182,409,585,1065
2013-14,18,8,Rajasthan,832,JHALAWAR,0,0,0,0,0,0,4,61,279,616,1218,1945,0,0,0,0,0,0,13,19,129,348,716,1015
2013-14,18,8,Rajasthan,833,PRATAPGARH (RAJ.),0,0,0,0,0,0,1,10,142,532,651,665,0,0,0,0,0,0,0,8,72,486,395,515
2013-14,18,9,Uttar Pradesh,901,SAHARANPUR,0,0,0,0,0,0,0,4,74,337,999,2095,0,0,0,0,0,0,3,16,83,314,863,2771
2013-14,18,9,Uttar Pradesh,902,MUZAFFARNAGAR,0,0,0,0,0,0,0,5,136,577,1093,769,0,0,0,0,0,0,0,13,422,1035,741,1073
2013-14,18,9,Uttar Pradesh,903,BIJNOR,0,0,0,0,0,0,0,6,18,446,1066,2863,0,0,0,0,0,0,5,8,35,400,886,2274
2013-14,18,9,Uttar Pradesh,904,MORADABAD,0,0,0,0,0,0,0,3,283,1247,2148,5459,0,0,0,0,0,0,2,12,233,911,2342,4615
2013-14,18,9,Uttar Pradesh,905,RAMPUR,0,0,0,0,0,0,0,150,10,385,657,1746,0,0,0,0,0,0,0,160,100,293,687,1677
2013-14,18,9,Uttar Pradesh,906,Jyotiba Phule Nagar (AMROHA),0,0,0,0,0,0,0,10,25,195,421,1236,0,0,0,0,0,0,0,0,16,161,542,1565
2013-14,18,9,Uttar Pradesh,907,MEERUT,0,0,0,0,0,0,0,62,125,656,2724,5875,0,0,0,0,0,0,0,18,128,460,1963,4253
2013-14,18,9,Uttar Pradesh,908,BAGHPAT,0,0,0,0,0,0,0,23,602,1033,1615,1789,0,0,0,0,0,0,0,15,569,901,1242,1658
2013-14,18,9,Uttar Pradesh,909,GHAZIABAD,0,0,0,0,0,0,0,30,120,499,1211,2406,0,0,0,0,0,0,1,28,4,415,1161,3361
2013-14,18,9,Uttar Pradesh,910,GAUTAM BUDDHA NAGAR,0,0,0,0,0,0,0,7,18,230,806,1470,0,0,0,0,0,0,3,7,15,190,519,1487
2013-14,18,9,Uttar Pradesh,911,BULANDSHAHR,0,0,0,0,0,0,0,0,154,187,549,809,0,0,0,0,0,0,0,0,164,360,627,1201
2013-14,18,9,Uttar Pradesh,912,ALIGARH,0,0,0,0,0,0,0,11,236,616,1729,10826,0,0,0,0,0,0,0,5,264,260,1184,4680
2013-14,18,9,Uttar Pradesh,913,HATHRAS,0,0,0,0,0,0,1,10,103,600,1339,4045,0,0,0,0,0,0,0,3,44,188,755,2224
2013-14,18,9,Uttar Pradesh,914,MATHURA,0,0,0,0,0,0,0,7,33,739,2692,6454,0,0,0,0,0,0,0,5,28,335,1559,4317
2013-14,18,9,Uttar Pradesh,915,AGRA,0,0,0,0,0,0,0,35,187,689,2215,4695,0,0,0,0,0,0,0,21,381,558,1506,3316
2013-14,18,9,Uttar Pradesh,916,FIROZABAD,0,0,0,0,0,0,0,4,62,481,805,5034,0,0,0,0,0,0,0,4,42,590,1364,2932
2013-14,18,9,Uttar Pradesh,917,ETAH,0,0,0,0,0,0,82,176,877,849,1941,4592,0,0,0,0,0,0,4,144,237,457,1118,2079
2013-14,18,9,Uttar Pradesh,918,MAINPURI,0,0,0,0,0,0,0,4,65,787,2072,5100,0,0,0,0,0,0,1,6,97,490,1770,3910
2013-14,18,9,Uttar Pradesh,919,BUDAUN,0,0,0,0,0,0,1,16,16,441,504,1920,0,0,0,0,0,0,9,5,10,298,369,1253
2013-14,18,9,Uttar Pradesh,920,BAREILLY,0,0,0,0,0,0,0,0,224,899,2748,4196,0,0,0,0,0,0,1,3,105,398,1811,2806
2013-14,18,9,Uttar Pradesh,921,PILIBHIT,0,0,0,0,0,0,0,3,17,373,983,3312,0,0,0,0,0,0,0,0,42,278,981,2379
2013-14,18,9,Uttar Pradesh,922,SHAHJAHANPUR,0,0,0,0,0,0,0,0,60,310,1425,2608,0,0,0,0,0,0,0,0,66,185,1155,1386
2013-14,18,9,Uttar Pradesh,923,KHERI,0,0,0,0,0,0,1,9,330,438,2065,3382,0,0,0,0,0,0,2,5,284,427,1605,2157
2013-14,18,9,Uttar Pradesh,924,SITAPUR,0,0,0,0,0,0,120,230,1238,1792,2460,2725,0,0,0,0,0,0,121,229,1340,1817,2537,2683
2013-14,18,9,Uttar Pradesh,925,HARDOI,0,0,0,0,0,0,0,1,10,56,234,2713,0,0,0,0,0,0,0,1,5,76,308,2054
2013-14,18,9,Uttar Pradesh,926,UNNAO,0,0,0,0,0,0,0,13,177,640,2554,3481,0,0,0,0,0,0,2,24,533,1237,3335,4223
2013-14,18,9,Uttar Pradesh,927,LUCKNOW,0,0,0,0,0,0,1,172,1244,5843,5334,7363,0,0,0,0,0,0,0,257,1030,6388,5015,7366
2013-14,18,9,Uttar Pradesh,928,RAE BARELI,0,0,0,0,0,0,0,0,15,373,1126,2603,0,0,0,0,0,0,1,0,33,298,1212,3147
2013-14,18,9,Uttar Pradesh,929,FARRUKHABAD,0,0,0,0,0,0,2,0,9,98,624,1442,0,0,0,0,0,0,0,0,8,69,280,1317
2013-14,18,9,Uttar Pradesh,930,KANNAUJ,0,0,0,0,0,0,0,2,64,637,1076,3472,0,0,0,0,0,0,0,11,222,625,832,2522
2013-14,18,9,Uttar Pradesh,931,ETAWAH,0,0,0,0,0,0,0,2,850,701,628,1027,0,0,0,0,0,0,1,365,812,795,883,1240
2013-14,18,9,Uttar Pradesh,932,AURAIYA,0,0,0,0,0,0,0,0,3,3,15,1681,0,0,0,0,0,0,0,0,0,26,83,1658
2013-14,18,9,Uttar Pradesh,933,KANPUR DEHAT,0,0,0,0,0,0,0,11,189,1024,2836,3823,0,0,0,0,0,0,0,2,203,797,2782,3727
2013-14,18,9,Uttar Pradesh,934,KANPUR NAGAR,0,0,0,0,0,0,0,0,0,0,365,1165,0,0,0,0,0,0,0,0,0,0,414,465
2013-14,18,9,Uttar Pradesh,935,JALAUN,0,0,0,0,0,0,0,0,29,72,333,1173,0,0,0,0,0,0,0,0,23,53,344,942
2013-14,18,9,Uttar Pradesh,936,JHANSI,0,0,0,0,0,0,0,4,126,731,1257,2658,0,0,0,0,0,0,3,11,92,503,1180,2366
2013-14,18,9,Uttar Pradesh,937,LALITPUR,0,0,0,0,0,0,0,2,66,196,771,1754,0,0,0,0,0,0,0,1,28,183,272,1278
2013-14,18,9,Uttar Pradesh,938,HAMIRPUR (U.P.),0,0,0,0,0,0,0,0,22,143,412,1588,0,0,0,0,0,0,0,0,19,93,442,1589
2013-14,18,9,Uttar Pradesh,939,MAHOBA,0,0,0,0,0,0,0,0,0,0,33,834,0,0,0,0,0,0,0,0,0,0,29,266
2013-14,18,9,Uttar Pradesh,940,BANDA,0,0,0,0,0,0,0,8,14,118,606,1799,0,0,0,0,0,0,0,2,14,97,424,1273
2013-14,18,9,Uttar Pradesh,941,CHITRAKOOT,0,0,0,0,0,0,0,5,14,156,303,1302,0,0,0,0,0,0,0,6,42,103,517,1332
2013-14,18,9,Uttar Pradesh,942,FATEHPUR,0,0,0,0,0,0,0,0,17,143,289,884,0,0,0,0,0,0,1,0,12,209,499,1371
2013-14,18,9,Uttar Pradesh,943,PRATAPGARH,0,0,0,0,0,0,0,0,0,353,617,8907,0,0,0,0,0,0,0,0,0,409,1145,8190
2013-14,18,9,Uttar Pradesh,944,KAUSHAMBI,0,0,0,0,0,0,6,0,102,122,410,742,0,0,0,0,0,0,0,1,74,202,620,1073
2013-14,18,9,Uttar Pradesh,945,ALLAHABAD,0,0,0,0,0,0,0,86,1253,5288,12078,18022,0,0,0,0,0,0,1,34,1051,4179,9569,13575
2013-14,18,9,Uttar Pradesh,946,BARABANKI,0,0,0,0,0,0,0,4,128,793,1172,2947,0,0,0,0,0,0,0,0,232,1061,1608,3552
2013-14,18,9,Uttar Pradesh,947,FAIZABAD,0,0,0,0,0,0,0,0,26,120,422,2367,0,0,0,0,0,0,3,4,138,302,1080,2631
2013-14,18,9,Uttar Pradesh,948,AMBEDKAR NAGAR,0,0,0,0,0,0,0,0,53,329,461,1972,0,0,0,0,0,0,0,19,118,263,715,3331
2013-14,18,9,Uttar Pradesh,949,SULTANPUR,0,0,0,0,0,0,0,0,28,558,1476,3662,0,0,0,0,0,0,0,0,91,596,1817,5828
2013-14,18,9,Uttar Pradesh,950,BAHRAICH,0,0,0,0,0,0,0,7,559,1690,1932,3644,0,0,0,0,0,0,0,5,357,1840,2338,2166
2013-14,18,9,Uttar Pradesh,951,SHRAWASTI,0,0,0,0,0,0,0,10,17,106,209,1125,0,0,0,0,0,0,0,8,35,88,202,872
2013-14,18,9,Uttar Pradesh,952,BALRAMPUR,0,0,0,0,0,0,0,10,268,304,1393,950,0,0,0,0,0,0,0,8,307,486,946,1160
2013-14,18,9,Uttar Pradesh,953,GONDA,0,0,0,0,0,0,0,10,88,365,1431,6287,0,0,0,0,0,0,0,2,74,392,1312,4229
2013-14,18,9,Uttar Pradesh,954,SIDDHARTHNAGAR,0,0,0,0,0,0,0,0,10,77,125,476,0,0,0,0,0,0,0,0,86,105,263,1069
2013-14,18,9,Uttar Pradesh,955,BASTI,0,0,0,0,0,0,0,100,0,448,106,4375,0,0,0,0,0,0,0,105,118,338,255,6118
2013-14,18,9,Uttar Pradesh,956,SANT KABIR NAGAR,0,0,0,0,0,0,0,20,56,271,1119,3097,0,0,0,0,0,0,0,0,39,525,993,3030
2013-14,18,9,Uttar Pradesh,957,MAHARAJGANJ,0,0,0,0,0,0,0,0,0,640,1135,587,0,0,0,0,0,0,0,0,268,948,1149,1123
2013-14,18,9,Uttar Pradesh,958,GORAKHPUR,0,0,0,0,0,0,21,163,141,1758,5807,5254,0,0,0,0,0,0,0,73,111,3041,5447,4568
2013-14,18,9,Uttar Pradesh,959,KUSHINAGAR,0,0,0,0,0,0,0,3,31,349,840,2426,0,0,0,0,0,0,0,1,108,635,1397,3172
2013-14,18,9,Uttar Pradesh,960,DEORIA,0,0,0,0,0,0,0,1,108,884,2289,4122,0,0,0,0,0,0,0,0,285,1201,2371,4743
2013-14,18,9,Uttar Pradesh,961,AZAMGARH,0,0,0,0,0,0,0,0,60,313,1169,2922,0,0,0,0,0,0,0,0,153,191,789,1470
2013-14,18,9,Uttar Pradesh,962,MAU,0,0,0,0,0,0,10,0,878,5750,3988,3272,0,0,0,0,0,0,16,0,1173,3958,4746,4144
2013-14,18,9,Uttar Pradesh,963,BALLIA,0,0,0,0,0,0,0,0,123,308,1845,4107,0,0,0,0,0,0,0,3,91,317,1349,2747
2013-14,18,9,Uttar Pradesh,964,JAUNPUR,0,0,0,0,0,0,0,0,3,203,1130,4618,0,0,0,0,0,0,0,0,27,271,1210,4680
2013-14,18,9,Uttar Pradesh,965,GHAZIPUR,0,0,0,0,0,0,52,66,1601,5011,9254,11017,0,0,0,0,0,0,19,202,1296,4399,7270,7956
2013-14,18,9,Uttar Pradesh,966,CHANDAULI,0,0,0,0,0,0,0,1,90,388,928,4737,0,0,0,0,0,0,14,0,46,428,1030,3676
2013-14,18,9,Uttar Pradesh,967,VARANASI,0,0,0,0,0,0,0,0,17,329,1369,6569,0,0,0,0,0,0,0,4,56,402,1861,7318
2013-14,18,9,Uttar Pradesh,968,SAMBHAL (BHIM NAGAR),0,0,0,0,0,0,1,8,115,586,1160,2107,0,0,0,0,0,0,0,1,109,532,655,1426
2013-14,18,9,Uttar Pradesh,969,MIRZAPUR,0,0,0,0,0,0,1,102,550,1395,2158,5410,0,0,0,0,0,0,0,0,337,1664,2294,7224
2013-14,18,9,Uttar Pradesh,970,SONBHADRA,0,0,0,0,0,0,0,5,69,474,782,1630,0,0,0,0,0,0,0,4,90,1384,1010,2055
2013-14,18,9,Uttar Pradesh,971,BHADOI,0,0,0,0,0,0,0,0,109,437,2279,4429,0,0,0,0,0,0,0,1,142,728,2282,4095
2013-14,18,9,Uttar Pradesh,972,KANSHIRAM NAGAR,0,0,0,0,0,0,0,9,73,563,1701,3164,0,0,0,0,0,0,0,4,98,483,1312,2181
2013-14,18,9,Uttar Pradesh,973,AMETHI - CSM NAGAR,0,0,0,0,0,0,0,1,66,336,513,1003,0,0,0,0,0,0,5,2,144,262,579,2061
2013-14,18,9,Uttar Pradesh,974,SHAMLI (PRABUDH NAGAR),0,0,0,0,0,0,0,0,20,50,66,305,0,0,0,0,0,0,0,0,23,33,303,469
2013-14,18,9,Uttar Pradesh,975,HAPUR (PANCHSHEEL NAGAR),0,0,0,0,0,0,0,5,250,629,573,1227,0,0,0,0,0,0,0,8,236,245,1602,2133
2013-14,18,10,Bihar,1001,PASHCHIM CHAMPARAN,0,0,0,0,0,0,0,0,38,179,1245,2134,0,0,0,0,0,0,0,0,29,288,878,1468
2013-14,18,10,Bihar,1002,PURBA CHAMPARAN,0,0,0,0,0,0,0,0,24,410,234,463,0,0,0,0,0,0,0,0,19,442,345,938
2013-14,18,10,Bihar,1003,SHEOHAR,0,0,0,0,0,0,0,0,13,34,434,637,0,0,0,0,0,0,0,0,40,115,206,236
2013-14,18,10,Bihar,1004,SITAMARHI,0,0,0,0,0,0,0,0,54,424,1276,789,0,0,0,0,0,0,0,22,67,281,729,599
2013-14,18,10,Bihar,1005,MADHUBANI,0,0,0,0,0,0,0,0,29,401,560,1186,0,0,0,0,0,0,0,0,190,481,414,1236
2013-14,18,10,Bihar,1006,SUPAUL,0,0,0,0,0,0,0,0,40,30,26,61,0,0,0,0,0,0,0,0,1,22,9,7
2013-14,18,10,Bihar,1007,ARARIA,0,0,0,0,0,0,0,34,6,193,9,63,0,0,0,0,0,0,0,4,467,132,58,140
2013-14,18,10,Bihar,1008,KISHANGANJ,0,0,0,0,0,0,0,0,4,87,221,549,0,0,0,0,0,0,0,0,64,160,439,612
2013-14,18,10,Bihar,1009,PURNIA,0,0,0,0,0,0,0,0,70,514,1193,2498,0,0,0,0,0,0,0,3,109,552,1010,1437
2013-14,18,10,Bihar,1010,KATIHAR,0,0,0,0,0,0,0,4,46,223,276,425,0,0,0,0,0,0,0,0,113,154,321,611
2013-14,18,10,Bihar,1011,MADHEPURA,0,0,0,0,0,0,0,0,24,349,262,171,0,0,0,0,0,0,0,0,19,321,164,133
2013-14,18,10,Bihar,1012,SAHARSA,0,0,0,0,0,0,0,0,9,58,262,803,0,0,0,0,0,0,0,0,10,42,145,539
2013-14,18,10,Bihar,1013,DARBHANGA,0,0,0,0,0,0,0,0,120,414,67,364,0,0,0,0,0,0,0,1,114,287,115,402
2013-14,18,10,Bihar,1014,MUZAFFARPUR,0,0,0,0,0,0,0,0,126,418,619,2329,0,0,0,0,0,0,0,0,54,319,535,1294
2013-14,18,10,Bihar,1015,GOPALGANJ,0,0,0,0,0,0,0,0,6,60,1412,1302,0,0,0,0,0,0,0,0,8,29,1797,1506
2013-14,18,10,Bihar,1016,SIWAN,0,0,0,0,0,0,0,0,112,414,50,109,0,0,0,0,0,0,0,0,63,303,283,576
2013-14,18,10,Bihar,1017,SARAN,0,0,0,0,0,0,0,0,29,148,614,836,0,0,0,0,0,0,0,0,29,123,301,1139
2013-14,18,10,Bihar,1018,VAISHALI,0,0,0,0,0,0,0,0,60,331,1580,3813,0,0,0,0,0,0,0,0,46,240,1678,3964
2013-14,18,10,Bihar,1019,SAMASTIPUR,0,0,0,0,0,0,0,0,136,350,744,784,0,0,0,0,0,0,0,0,115,534,635,690
2013-14,18,10,Bihar,1020,BEGUSARAI,0,0,0,0,0,0,0,0,13,309,1251,1718,0,0,0,0,0,0,0,0,92,264,1034,2067
2013-14,18,10,Bihar,1021,KHAGARIA,0,0,0,0,0,0,0,0,36,186,103,125,0,0,0,0,0,0,0,0,19,125,93,98
2013-14,18,10,Bihar,1022,BHAGALPUR,0,0,0,0,0,0,0,0,77,329,266,436,0,0,0,0,0,0,0,0,82,265,307,565
2013-14,18,10,Bihar,1023,BANKA,0,0,0,0,0,0,0,0,26,242,1614,2218,0,0,0,0,0,0,0,0,25,183,879,1381
2013-14,18,10,Bihar,1024,MUNGER,0,0,0,0,0,0,0,0,61,115,110,600,0,0,0,0,0,0,0,0,41,103,78,275
2013-14,18,10,Bihar,1025,LAKHISARAI,0,0,0,0,0,0,0,30,111,347,464,1658,0,0,0,0,0,0,0,0,27,62,366,984
2013-14,18,10,Bihar,1026,SHEIKHPURA,0,0,0,0,0,0,0,0,1,26,224,429,0,0,0,0,0,0,0,0,1,29,305,379
2013-14,18,10,Bihar,1027,NALANDA,0,0,0,0,0,0,0,0,29,706,69,211,0,0,0,0,0,0,0,0,124,101,72,290
2013-14,18,10,Bihar,1028,PATNA,0,0,0,0,0,0,0,0,39,281,655,2196,0,0,0,0,0,0,6,0,150,327,693,1531
2013-14,18,10,Bihar,1029,BHOJPUR,0,0,0,0,0,0,0,0,62,75,530,752,0,0,0,0,0,0,0,0,21,66,480,507
2013-14,18,10,Bihar,1030,BUXAR,0,0,0,0,0,0,0,0,0,147,180,293,0,0,0,0,0,0,0,0,12,80,250,375
2013-14,18,10,Bihar,1031,KAIMUR (BHABUA),0,0,0,0,0,0,0,0,24,289,1067,1583,0,0,0,0,0,0,0,0,18,97,1099,1205
2013-14,18,10,Bihar,1032,ROHTAS,0,0,0,0,0,0,0,0,39,566,956,643,0,0,0,0,0,0,0,0,24,220,1046,745
2013-14,18,10,Bihar,1033,JEHANABAD,0,0,0,0,0,0,0,0,1,131,38,122,0,0,0,0,0,0,0,0,1,8,22,73
2013-14,18,10,Bihar,1034,AURANGABAD (BIHAR),0,0,0,0,0,0,0,0,10,79,952,2657,0,0,0,0,0,0,0,0,8,139,809,1381
2013-14,18,10,Bihar,1035,GAYA,0,0,0,0,0,0,0,0,1,378,2306,2433,0,0,0,0,0,0,0,0,33,337,1165,1394
2013-14,18,10,Bihar,1036,NAWADA,0,0,0,0,0,0,0,0,2,346,1113,1616,0,0,0,0,0,0,0,0,21,297,805,1122
2013-14,18,10,Bihar,1037,JAMUI,0,0,0,0,0,0,0,0,22,273,1451,1219,0,0,0,0,0,0,0,0,22,172,1029,1694
2013-14,18,10,Bihar,1038,ARWAL,0,0,0,0,0,0,0,0,2,184,344,807,0,0,0,0,0,0,0,0,1,58,182,515
2013-14,18,11,Sikkim,1101,NORTH SIKKIM,0,0,0,0,0,0,2,4,21,35,30,35,0,0,0,0,0,0,1,5,22,23,35,43
2013-14,18,11,Sikkim,1102,WEST SIKKIM,0,0,0,0,0,0,5,21,111,173,206,167,0,0,0,0,0,0,7,96,126,142,194,159
2013-14,18,11,Sikkim,1103,SOUTH SIKKIM,0,0,0,0,0,0,4,9,22,46,111,136,0,0,0,0,0,0,1,6,44,47,137,184
2013-14,18,11,Sikkim,1104,EAST SIKKIM,0,0,0,0,0,0,3,27,43,88,253,293,0,0,0,0,0,0,8,20,46,117,313,465
2013-14,18,12,Arunachal Pradesh,1201,TAWANG,0,0,0,0,0,0,0,0,11,3,22,51,0,0,0,0,0,0,0,0,8,4,61,65
2013-14,18,12,Arunachal Pradesh,1202,WEST KAMENG,0,0,0,0,0,0,0,1,11,8,40,49,0,0,0,0,0,0,0,0,4,7,21,93
2013-14,18,12,Arunachal Pradesh,1203,EAST KAMENG,0,0,0,0,0,0,0,0,0,31,27,129,0,0,0,0,0,0,0,0,0,34,11,78
2013-14,18,12,Arunachal Pradesh,1204,PAPUM PARE,0,0,0,0,0,0,0,0,0,55,83,567,0,0,0,0,0,0,0,0,0,57,31,478
2013-14,18,12,Arunachal Pradesh,1205,LOWER SUBANSIRI,0,0,0,0,0,0,0,0,0,26,51,168,0,0,0,0,0,0,0,0,0,16,117,148
2013-14,18,12,Arunachal Pradesh,1206,UPPER SUBANSIRI,0,0,0,0,0,0,0,3,12,21,111,132,0,0,0,0,0,0,0,0,3,3,104,121
2013-14,18,12,Arunachal Pradesh,1207,WEST SIANG,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,307
2013-14,18,12,Arunachal Pradesh,1208,EAST SIANG,0,0,0,0,0,0,0,0,0,13,50,150,0,0,0,0,0,0,0,5,0,13,73,173
2013-14,18,12,Arunachal Pradesh,1209,UPPER SIANG,0,0,0,0,0,0,0,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,20,25
2013-14,18,12,Arunachal Pradesh,1210,DIBANG VALLEY,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,47
2013-14,18,12,Arunachal Pradesh,1211,LOHIT,0,0,0,0,0,0,0,1,31,58,97,205,0,0,0,0,0,0,0,0,27,59,67,213
2013-14,18,12,Arunachal Pradesh,1212,CHANGLANG,0,0,0,0,0,0,1,4,76,168,143,256,0,0,0,0,0,0,2,4,73,112,67,258
2013-14,18,12,Arunachal Pradesh,1213,TIRAP,0,0,0,0,0,0,0,0,19,25,148,106,0,0,0,0,0,0,0,0,7,14,74,42
2013-14,18,12,Arunachal Pradesh,1214,KURUNG KUMEY,0,0,0,0,0,0,0,1,4,7,18,30,0,0,0,0,0,0,1,1,1,2,26,26
2013-14,18,12,Arunachal Pradesh,1215,LOWER DIBANG VALLEY,0,0,0,0,0,0,0,0,19,30,80,125,0,0,0,0,0,0,0,0,11,39,99,133
2013-14,18,12,Arunachal Pradesh,1216,ANJAW,0,0,0,0,0,0,0,0,6,40,14,10,0,0,0,0,0,0,0,0,15,40,13,6
2013-14,18,13,Nagaland,1301,MON,0,0,0,0,0,0,1,5,35,56,162,157,0,0,0,0,0,0,0,15,19,62,196,120
2013-14,18,13,Nagaland,1302,TUENSANG,0,0,0,0,0,0,1,2,5,12,0,0,0,0,0,0,0,0,0,1,8,11,0,0
2013-14,18,13,Nagaland,1303,MOKOKCHUNG,0,0,0,0,0,0,0,0,0,86,150,161,0,0,0,0,0,0,0,0,5,105,153,153
2013-14,18,13,Nagaland,1304,ZUNHEBOTO,0,0,0,0,0,0,0,15,24,14,25,57,0,0,0,0,0,0,0,35,22,3,21,64
2013-14,18,13,Nagaland,1305,WOKHA,0,0,0,0,0,0,0,0,3,3,19,111,0,0,0,0,0,0,0,0,3,9,16,131
2013-14,18,13,Nagaland,1306,DIMAPUR,0,0,0,0,0,0,3,6,85,138,288,857,0,0,0,0,0,0,2,6,82,131,330,909
2013-14,18,13,Nagaland,1307,KOHIMA,0,0,0,0,0,0,0,0,21,35,249,551,0,0,0,0,0,0,0,0,21,32,193,473
2013-14,18,13,Nagaland,1308,PHEK,0,0,0,0,0,0,5,9,37,34,8,38,0,0,0,0,0,0,1,9,30,59,15,30
